Scenario,Name,Age,Race,Gender,SO,answer,,,,,,,,,,
Stigmatizing_Stereotyping-04,R,31,Black,Man,hetro,29,3,2,4,4,3,3,3,2,2,3
Stigmatizing_Stereotyping-07,R,31,Black,Man,hetro,34,4,5,5,1,1,3,4,3,4,4
Neutral-01,R,31,Black,Man,homo,36,4,5,5,3,2,3,4,3,3,4
Stigmatizing-01,R,31,Black,Man,homo,34,4,5,5,2,2,3,3,3,3,4
Stigmatizing-04,R,31,Black,Man,homo,32,3,4,4,4,2,3,3,3,3,3
Stigmatizing-07,R,31,Black,Man,homo,29,3,2,4,4,2,3,3,2,3,3
Stigmatizing-14,R,31,Black,Man,homo,30,3,5,4,4,3,4,2,1,2,2
Stigmatizing-21,R,31,Black,Man,homo,28,3,4,4,4,2,3,2,1,2,3
Stigmatizing_Doubt-01,R,31,Black,Man,homo,35,4,5,4,3,2,3,4,3,3,4
Stigmatizing_Doubt-04,R,31,Black,Man,homo,38,4,5,4,5,1,3,4,3,4,5
Stigmatizing_Doubt-07,R,31,Black,Man,homo,33,3,5,4,4,2,3,4,2,3,3
Stigmatizing_Blame-01,R,31,Black,Man,homo,35,4,5,5,2,1,2,5,3,4,4
Stigmatizing_Blame-04,R,31,Black,Man,homo,30,3,4,3,3,3,3,3,2,3,3
Stigmatizing_Blame-07,R,31,Black,Man,homo,31,3,4,4,4,3,3,3,2,2,3
Stigmatizing_Stereotyping-01,R,31,Black,Man,homo,35,4,5,4,3,2,3,4,3,3,4
Stigmatizing_Stereotyping-04,R,31,Black,Man,homo,36,4,5,5,2,1,3,4,3,4,5
Stigmatizing_Stereotyping-07,R,31,Black,Man,homo,33,3,5,4,2,3,3,3,2,4,4
Neutral-01,R,31,Black,Woman,hetro,36,3,5,4,2,3,3,4,4,4,4
Stigmatizing-01,R,31,Black,Woman,hetro,34,4,5,5,2,2,3,3,3,3,4
Stigmatizing-04,R,31,Black,Woman,hetro,37,4,5,5,3,2,3,4,3,4,4
Stigmatizing-07,R,31,Black,Woman,hetro,36,4,5,4,4,2,3,3,3,4,4
Stigmatizing-14,R,31,Black,Woman,hetro,34,3,4,4,3,2,3,4,3,4,4
Stigmatizing-21,R,31,Black,Woman,hetro,29,2,4,3,3,3,4,2,2,3,3
Stigmatizing_Doubt-01,R,31,Black,Woman,hetro,37,4,5,5,5,2,2,4,3,3,4
Stigmatizing_Doubt-04,R,31,Black,Woman,hetro,37,4,5,5,3,2,3,4,3,4,4
Stigmatizing_Doubt-07,R,31,Black,Woman,hetro,35,4,5,5,2,2,3,3,3,4,4
Stigmatizing_Blame-01,R,31,Black,Woman,hetro,32,4,5,3,3,2,3,3,3,3,3
Stigmatizing_Blame-04,R,31,Black,Woman,hetro,31,3,4,3,3,3,4,4,2,2,3
Stigmatizing_Blame-07,R,31,Black,Woman,hetro,31,3,4,2,4,4,4,3,2,2,3
Stigmatizing_Stereotyping-01,R,31,Black,Woman,hetro,36,4,5,4,4,2,3,4,3,3,4
Stigmatizing_Stereotyping-04,R,31,Black,Woman,hetro,35,4,5,4,2,2,3,4,3,4,4
Stigmatizing_Stereotyping-07,R,31,Black,Woman,hetro,35,3,5,4,3,2,3,4,3,4,4
Neutral-01,R,31,Black,Woman,homo,39,4,5,5,5,3,2,4,3,4,4
Stigmatizing-01,R,31,Black,Woman,homo,32,3,4,3,3,3,4,3,3,3,3
Stigmatizing-04,R,31,Black,Woman,homo,33,4,4,5,2,2,3,3,3,3,4
Stigmatizing-07,R,31,Black,Woman,homo,36,3,5,4,4,3,3,4,3,4,3
Stigmatizing-14,R,31,Black,Woman,homo,30,4,5,3,4,3,3,2,1,2,3
Stigmatizing-21,R,31,Black,Woman,homo,30,3,5,4,3,2,2,3,2,3,3
Stigmatizing_Doubt-01,R,31,Black,Woman,homo,36,3,5,4,4,3,3,4,3,3,4
Stigmatizing_Doubt-04,R,31,Black,Woman,homo,35,4,5,5,2,1,3,4,3,4,4
Stigmatizing_Doubt-07,R,31,Black,Woman,homo,42,4,5,5,5,4,2,5,3,4,5
Stigmatizing_Blame-01,R,31,Black,Woman,homo,35,4,5,4,3,2,3,4,3,3,4
Stigmatizing_Blame-04,R,31,Black,Woman,homo,35,3,5,4,4,3,3,4,2,3,4
Stigmatizing_Blame-07,R,31,Black,Woman,homo,35,3,5,4,4,3,4,4,2,3,3
Stigmatizing_Stereotyping-01,R,31,Black,Woman,homo,32,3,5,4,4,3,3,3,2,2,3
Stigmatizing_Stereotyping-04,R,31,Black,Woman,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Stereotyping-07,R,31,Black,Woman,homo,35,4,5,4,3,2,3,4,3,3,4
Neutral-01,R,32,Black,Man,hetro,35,4,5,5,2,2,2,4,3,4,4
Stigmatizing-01,R,32,Black,Man,hetro,36,3,5,4,4,3,4,4,3,2,4
Stigmatizing-04,R,32,Black,Man,hetro,33,4,5,4,2,1,2,4,3,4,4
Stigmatizing-07,R,32,Black,Man,hetro,34,3,4,4,3,3,3,4,3,3,4
Stigmatizing-14,R,32,Black,Man,hetro,29,3,5,4,2,2,3,3,2,2,3
Stigmatizing-21,R,32,Black,Man,hetro,28,3,4,2,4,4,3,3,1,2,2
Stigmatizing_Doubt-01,R,32,Black,Man,hetro,33,3,5,4,2,2,3,4,3,3,4
Stigmatizing_Doubt-04,R,32,Black,Man,hetro,35,3,5,4,4,4,4,3,2,3,3
Stigmatizing_Doubt-07,R,32,Black,Man,hetro,35,4,5,4,2,2,3,4,3,3,5
Stigmatizing_Blame-01,R,32,Black,Man,hetro,32,3,5,4,3,2,3,4,2,2,4
Stigmatizing_Blame-04,R,32,Black,Man,hetro,34,3,5,4,4,2,3,4,2,3,4
Stigmatizing_Blame-07,R,32,Black,Man,hetro,31,3,4,4,4,3,3,3,2,2,3
Stigmatizing_Stereotyping-01,R,32,Black,Man,hetro,30,3,5,3,3,3,3,3,2,2,3
Stigmatizing_Stereotyping-04,R,32,Black,Man,hetro,34,4,5,4,2,2,3,4,3,3,4
Stigmatizing_Stereotyping-07,R,32,Black,Man,hetro,34,3,5,4,4,4,3,3,3,2,3
Neutral-01,R,32,Black,Man,homo,39,4,5,5,5,3,2,4,3,4,4
Stigmatizing-01,R,32,Black,Man,homo,36,4,5,4,3,2,3,4,3,4,4
Stigmatizing-04,R,32,Black,Man,homo,31,3,4,3,4,3,3,4,1,3,3
Stigmatizing-07,R,32,Black,Man,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing-14,R,32,Black,Man,homo,28,3,2,4,4,3,2,3,2,2,3
Stigmatizing-21,R,32,Black,Man,homo,31,3,5,3,4,3,4,3,2,2,2
Stigmatizing_Doubt-01,R,32,Black,Man,homo,33,4,5,4,3,3,2,4,3,2,3
Stigmatizing_Doubt-04,R,32,Black,Man,homo,35,4,5,4,3,2,3,3,3,4,4
Stigmatizing_Doubt-07,R,32,Black,Man,homo,50,5,5,5,5,5,5,5,5,5,5
Stigmatizing_Blame-01,R,32,Black,Man,homo,32,3,5,4,2,3,2,4,2,3,4
Stigmatizing_Blame-04,R,32,Black,Man,homo,34,3,5,3,4,3,3,4,2,3,4
Stigmatizing_Blame-07,R,32,Black,Man,homo,29,2,3,4,3,2,4,3,2,3,3
Stigmatizing_Stereotyping-01,R,32,Black,Man,homo,32,3,5,4,2,2,3,4,2,3,4
Stigmatizing_Stereotyping-04,R,32,Black,Man,homo,31,3,5,4,2,2,3,4,2,3,3
Stigmatizing_Stereotyping-07,R,32,Black,Man,homo,35,5,5,5,2,1,2,4,3,4,4
Neutral-01,R,32,Black,Woman,hetro,37,4,5,4,4,2,3,4,3,4,4
Stigmatizing-01,R,32,Black,Woman,hetro,35,4,5,4,4,3,3,4,2,2,4
Stigmatizing-04,R,32,Black,Woman,hetro,34,3,5,4,4,3,3,4,2,3,3
Stigmatizing-07,R,32,Black,Woman,hetro,36,4,5,4,2,3,3,4,3,4,4
Stigmatizing-14,R,32,Black,Woman,hetro,32,3,5,4,4,3,3,3,2,2,3
Stigmatizing-21,R,32,Black,Woman,hetro,33,3,5,4,4,3,4,3,2,2,3
Stigmatizing_Doubt-01,R,32,Black,Woman,hetro,36,4,5,5,4,3,3,4,2,3,3
Stigmatizing_Doubt-04,R,32,Black,Woman,hetro,36,4,5,5,2,2,3,4,4,3,4
Stigmatizing_Doubt-07,R,32,Black,Woman,hetro,33,4,5,4,2,1,3,3,3,4,4
Stigmatizing_Blame-01,R,32,Black,Woman,hetro,37,4,5,5,2,2,3,4,3,4,5
Stigmatizing_Blame-04,R,32,Black,Woman,hetro,31,3,4,3,3,3,3,4,2,3,3
Stigmatizing_Blame-07,R,32,Black,Woman,hetro,30,3,5,4,4,2,3,3,1,2,3
Stigmatizing_Stereotyping-01,R,32,Black,Woman,hetro,35,4,5,4,3,2,3,4,3,3,4
Stigmatizing_Stereotyping-04,R,32,Black,Woman,hetro,34,4,5,4,4,4,3,3,3,2,2
Stigmatizing_Stereotyping-07,R,32,Black,Woman,hetro,39,5,5,5,1,1,2,5,5,5,5
Neutral-01,R,32,Black,Woman,homo,36,4,5,5,3,2,3,4,3,3,4
Stigmatizing-01,R,32,Black,Woman,homo,35,4,5,4,2,2,2,4,3,4,5
Stigmatizing-04,R,32,Black,Woman,homo,32,4,5,4,4,1,3,3,2,3,3
Stigmatizing-07,R,32,Black,Woman,homo,31,3,4,4,4,3,3,3,2,2,3
Stigmatizing-14,R,32,Black,Woman,homo,34,3,5,4,3,3,3,4,2,3,4
Stigmatizing-21,R,32,Black,Woman,homo,30,3,5,3,4,3,3,3,2,2,2
Stigmatizing_Doubt-01,R,32,Black,Woman,homo,36,4,5,5,2,2,3,3,3,4,5
Stigmatizing_Doubt-04,R,32,Black,Woman,homo,36,4,5,4,3,2,3,4,3,4,4
Stigmatizing_Doubt-07,R,32,Black,Woman,homo,34,3,5,4,2,2,3,4,3,4,4
Stigmatizing_Blame-01,R,32,Black,Woman,homo,32,3,5,4,2,2,3,4,3,3,3
Stigmatizing_Blame-04,R,32,Black,Woman,homo,33,3,5,4,3,2,4,3,2,3,4
Stigmatizing_Blame-07,R,32,Black,Woman,homo,28,3,4,3,3,3,2,3,2,2,3
Stigmatizing_Stereotyping-01,R,32,Black,Woman,homo,35,4,4,5,2,2,3,4,3,4,4
Stigmatizing_Stereotyping-04,R,32,Black,Woman,homo,35,4,5,5,2,1,2,5,4,3,4
Stigmatizing_Stereotyping-07,R,32,Black,Woman,homo,36,4,5,5,3,2,2,4,3,4,4
