Scenario,Name,Age,Race,Gender,SO,answer,,,,,,,,,,
Stigmatizing_Doubt-04,R,46,Hispanic,Woman,hetro,34,3,4,3,4,4,3,3,2,4,4
Stigmatizing_Doubt-07,R,46,Hispanic,Woman,hetro,32,3,3,4,3,3,3,3,2,4,4
Stigmatizing_Blame-01,R,46,Hispanic,Woman,hetro,34,3,3,4,4,4,3,3,2,4,4
Stigmatizing_Blame-04,R,46,Hispanic,Woman,hetro,32,3,4,3,3,3,3,3,2,4,4
Stigmatizing_Blame-07,R,46,Hispanic,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-01,R,46,Hispanic,Woman,hetro,33,3,4,3,4,3,3,3,2,4,4
Stigmatizing_Stereotyping-04,R,46,Hispanic,Woman,hetro,35,3,4,4,3,4,4,3,2,4,4
Stigmatizing_Stereotyping-07,R,46,Hispanic,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Neutral-01,R,47,Black,Man,hetro,35,3,4,4,3,3,3,4,3,4,4
Stigmatizing-01,R,47,Black,Man,hetro,34,3,4,4,4,4,3,3,2,4,3
Stigmatizing-04,R,47,Black,Man,hetro,32,3,3,3,4,3,4,3,2,4,3
Stigmatizing-07,R,47,Black,Man,hetro,32,3,4,3,3,3,3,3,2,4,4
Stigmatizing-14,R,47,Black,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing-21,R,47,Black,Man,hetro,33,2,3,4,4,4,4,3,2,4,3
Stigmatizing_Doubt-01,R,47,Black,Man,hetro,32,3,3,3,3,3,3,4,2,4,4
Stigmatizing_Doubt-04,R,47,Black,Man,hetro,33,3,3,4,4,3,3,3,2,4,4
Stigmatizing_Doubt-07,R,47,Black,Man,hetro,36,3,4,4,4,4,3,4,2,4,4
Stigmatizing_Blame-01,R,47,Black,Man,hetro,36,3,4,4,4,4,3,4,2,4,4
Stigmatizing_Blame-04,R,47,Black,Man,hetro,33,3,3,4,3,3,3,4,2,4,4
Stigmatizing_Blame-07,R,47,Black,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-01,R,47,Black,Man,hetro,33,3,3,4,4,4,3,3,2,4,3
Stigmatizing_Stereotyping-04,R,47,Black,Man,hetro,33,3,3,4,4,3,3,3,2,4,4
Stigmatizing_Stereotyping-07,R,47,Black,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Neutral-01,R,47,Black,Woman,hetro,33,3,4,4,4,3,3,3,2,4,3
Stigmatizing-01,R,47,Black,Woman,hetro,34,3,4,4,3,3,3,4,2,4,4
Stigmatizing-04,R,47,Black,Woman,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing-07,R,47,Black,Woman,hetro,32,3,3,4,4,3,3,3,2,4,3
Stigmatizing-14,R,47,Black,Woman,hetro,34,3,4,3,4,4,3,3,2,4,4
Stigmatizing-21,R,47,Black,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-01,R,47,Black,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Doubt-04,R,47,Black,Woman,hetro,32,3,3,4,3,3,3,3,2,4,4
Stigmatizing_Doubt-07,R,47,Black,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Blame-01,R,47,Black,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Blame-04,R,47,Black,Woman,hetro,34,3,4,4,3,4,3,3,2,4,4
Stigmatizing_Blame-07,R,47,Black,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Stereotyping-01,R,47,Black,Woman,hetro,34,3,4,4,3,4,3,3,2,4,4
Stigmatizing_Stereotyping-04,R,47,Black,Woman,hetro,34,3,4,4,3,4,3,3,2,4,4
Stigmatizing_Stereotyping-07,R,47,Black,Woman,hetro,34,3,4,4,4,3,3,3,2,4,4
Neutral-01,R,47,White,Man,hetro,34,3,3,4,4,4,3,3,2,4,4
Stigmatizing-01,R,47,White,Man,hetro,31,3,3,3,4,3,3,3,2,4,3
Stigmatizing-04,R,47,White,Man,hetro,32,3,3,3,4,4,3,3,2,4,3
Stigmatizing-07,R,47,White,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing-14,R,47,White,Man,hetro,33,3,3,3,4,4,3,3,2,4,4
Stigmatizing-21,R,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-01,R,47,White,Man,hetro,31,2,3,3,4,4,4,3,2,3,3
Stigmatizing_Doubt-04,R,47,White,Man,hetro,33,3,3,4,4,3,3,3,2,4,4
Stigmatizing_Doubt-07,R,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Blame-01,R,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Blame-04,R,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Blame-07,R,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-01,R,47,White,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-04,R,47,White,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-07,R,47,White,Man,hetro,35,3,3,4,4,4,4,3,2,4,4
Neutral-01,R,47,White,Woman,hetro,32,3,3,3,4,4,3,3,2,4,3
Stigmatizing-01,R,47,White,Woman,hetro,33,3,3,4,4,3,3,3,2,4,4
Stigmatizing-04,R,47,White,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-07,R,47,White,Woman,hetro,34,3,4,3,4,4,4,3,2,4,3
Stigmatizing-14,R,47,White,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-21,R,47,White,Woman,hetro,32,2,2,2,4,5,5,3,2,4,3
Stigmatizing_Doubt-01,R,47,White,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-04,R,47,White,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-07,R,47,White,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Blame-01,R,47,White,Woman,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Blame-04,R,47,White,Woman,hetro,30,3,3,3,3,3,3,3,2,4,3
Stigmatizing_Blame-07,R,47,White,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-01,R,47,White,Woman,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-04,R,47,White,Woman,hetro,30,3,3,3,3,3,3,3,2,4,3
Stigmatizing_Stereotyping-07,R,47,White,Woman,hetro,34,3,4,3,4,4,3,3,2,4,4
Neutral-01,R,47,Asian,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-01,R,47,Asian,Man,hetro,33,3,3,4,4,4,3,3,2,4,3
Stigmatizing-04,R,47,Asian,Man,hetro,33,3,3,4,4,3,3,3,2,4,4
Stigmatizing-07,R,47,Asian,Man,hetro,33,3,4,3,4,3,3,4,2,4,3
Stigmatizing-14,R,47,Asian,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-21,R,47,Asian,Man,hetro,31,2,2,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-01,R,47,Asian,Man,hetro,34,3,3,4,4,4,3,3,2,4,4
Stigmatizing_Doubt-04,R,47,Asian,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Doubt-07,R,47,Asian,Man,hetro,33,3,3,4,4,4,3,3,2,4,3
Stigmatizing_Blame-01,R,47,Asian,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Blame-04,R,47,Asian,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Blame-07,R,47,Asian,Man,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-01,R,47,Asian,Man,hetro,34,3,3,3,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-04,R,47,Asian,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-07,R,47,Asian,Man,hetro,33,3,4,3,4,3,3,3,2,4,4
Neutral-01,R,47,Asian,Woman,hetro,34,3,4,4,4,4,3,3,2,4,3
Stigmatizing-01,R,47,Asian,Woman,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing-04,R,47,Asian,Woman,hetro,35,3,3,4,4,4,4,3,2,4,4
Stigmatizing-07,R,47,Asian,Woman,hetro,33,3,3,3,4,4,3,3,2,4,4
Stigmatizing-14,R,47,Asian,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-21,R,47,Asian,Woman,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Doubt-01,R,47,Asian,Woman,hetro,34,3,3,4,4,4,4,3,2,4,3
Stigmatizing_Doubt-04,R,47,Asian,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-07,R,47,Asian,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Blame-01,R,47,Asian,Woman,hetro,34,3,4,4,4,4,3,3,2,4,3
Stigmatizing_Blame-04,R,47,Asian,Woman,hetro,32,3,3,3,3,3,3,4,2,4,4
Stigmatizing_Blame-07,R,47,Asian,Woman,hetro,32,3,3,3,4,4,3,3,2,4,3
Stigmatizing_Stereotyping-01,R,47,Asian,Woman,hetro,31,3,3,3,3,3,3,3,2,4,4
Stigmatizing_Stereotyping-04,R,47,Asian,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-07,R,47,Asian,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Neutral-01,R,47,Hispanic,Man,hetro,33,3,3,4,4,4,3,3,2,4,3
Stigmatizing-01,R,47,Hispanic,Man,hetro,31,3,3,3,4,4,3,3,2,3,3
Stigmatizing-04,R,47,Hispanic,Man,hetro,34,3,4,3,4,4,3,3,2,4,4
Stigmatizing-07,R,47,Hispanic,Man,hetro,32,3,3,3,4,3,3,3,2,4,4
Stigmatizing-14,R,47,Hispanic,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing-21,R,47,Hispanic,Man,hetro,34,3,4,4,4,4,3,3,2,4,3
Stigmatizing_Doubt-01,R,47,Hispanic,Man,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-04,R,47,Hispanic,Man,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Doubt-07,R,47,Hispanic,Man,hetro,33,3,3,4,4,4,3,3,2,4,3
Stigmatizing_Blame-01,R,47,Hispanic,Man,hetro,32,3,3,4,3,3,3,3,2,4,4
Stigmatizing_Blame-04,R,47,Hispanic,Man,hetro,35,3,4,4,4,3,3,4,2,4,4
Stigmatizing_Blame-07,R,47,Hispanic,Man,hetro,33,3,4,3,3,3,3,4,2,4,4
Stigmatizing_Stereotyping-01,R,47,Hispanic,Man,hetro,31,3,3,3,3,3,3,3,2,4,4
Stigmatizing_Stereotyping-04,R,47,Hispanic,Man,hetro,33,3,4,4,4,3,3,3,2,4,3
Stigmatizing_Stereotyping-07,R,47,Hispanic,Man,hetro,33,3,4,3,4,4,3,3,2,4,3
Neutral-01,R,47,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing-01,R,47,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing-04,R,47,Hispanic,Woman,hetro,35,3,4,4,3,3,3,4,3,4,4
Stigmatizing-07,R,47,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing-14,R,47,Hispanic,Woman,hetro,32,3,3,3,4,4,3,3,2,4,3
Stigmatizing-21,R,47,Hispanic,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Doubt-01,R,47,Hispanic,Woman,hetro,34,3,4,4,4,4,3,3,2,4,3
Stigmatizing_Doubt-04,R,47,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Doubt-07,R,47,Hispanic,Woman,hetro,33,2,3,3,4,4,4,3,2,4,4
Stigmatizing_Blame-01,R,47,Hispanic,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Blame-04,R,47,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Blame-07,R,47,Hispanic,Woman,hetro,32,2,3,3,4,4,4,3,2,4,3
Stigmatizing_Stereotyping-01,R,47,Hispanic,Woman,hetro,34,3,3,4,3,4,3,4,2,4,4
Stigmatizing_Stereotyping-04,R,47,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing_Stereotyping-07,R,47,Hispanic,Woman,hetro,33,3,3,3,4,4,3,3,2,4,4
